1.460897926191345064e+00,-2.931879135213635301e-01,2.893672088384264818e-01,-2.380828733372286621e-02,-5.604040214542926890e-02,-1.445095491227253559e+00,-1.003796475128888588e-01
1.277848214851631248e+00,-1.765247985597704350e-01,2.515619710333356629e-01,-5.362454608775921727e-01,1.197759405783616060e-02,-7.252570754360734284e-01,3.096073760334494551e-02
7.833881718711639408e-01,2.143614752924793976e-03,1.629799889965064530e-01,-6.907993258893165844e-01,-3.541589500007136238e-02,-5.979305474398488585e-02,7.622535017246612199e-02
1.753726896964119319e+00,-3.847701320996237406e-01,2.720694293508127970e-01,-3.384923939423032380e-01,-5.730660652553209999e-02,-1.436492992583060513e+00,-1.078794766238231340e-01
1.517813889378568426e+00,-2.155168502425173216e-01,2.517394303565971825e-01,-9.129436118772158437e-01,2.914212413168382199e-02,-5.892770869796928324e-01,6.444424243300606037e-02
2.066284635080659626e+00,-4.675337165105943882e-01,2.160640059241791811e-01,-5.285656240854725851e-01,-7.733714670101532462e-02,-1.566518606426068771e+00,-1.364640272375048369e-01
1.460897926191345064e+00,-2.931879135213635301e-01,2.893672088384264818e-01,-2.380828733372286621e-02,-5.604040214542926890e-02,-1.445095491227253559e+00,-1.003796475128888588e-01
1.277848214851631248e+00,-1.765247985597704350e-01,2.515619710333356629e-01,-5.362454608775921727e-01,1.197759405783616060e-02,-7.252570754360734284e-01,3.096073760334494551e-02
7.833881718711639408e-01,2.143614752924793976e-03,1.629799889965064530e-01,-6.907993258893165844e-01,-3.541589500007136238e-02,-5.979305474398488585e-02,7.622535017246612199e-02
1.753726896964119319e+00,-3.847701320996237406e-01,2.720694293508127970e-01,-3.384923939423032380e-01,-5.730660652553209999e-02,-1.436492992583060513e+00,-1.078794766238231340e-01
1.517813889378568426e+00,-2.155168502425173216e-01,2.517394303565971825e-01,-9.129436118772158437e-01,2.914212413168382199e-02,-5.892770869796928324e-01,6.444424243300606037e-02
2.066284635080659626e+00,-4.675337165105943882e-01,2.160640059241791811e-01,-5.285656240854725851e-01,-7.733714670101532462e-02,-1.566518606426068771e+00,-1.364640272375048369e-01
